	SM57-65		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
1072.265625	-2.16	22.81	1.00
1073.730469	-2.17	22.81	1.00
1075.195313	-2.17	22.80	1.00
1076.660156	-2.18	22.80	1.00
1078.125000	-2.19	22.80	1.00
1079.589844	-2.19	22.80	1.00
1081.054688	-2.20	22.80	1.00
1082.519531	-2.21	22.80	1.00
1083.984375	-2.21	22.81	1.00
1085.449219	-2.22	22.82	1.00
1086.914063	-2.23	22.83	1.00
1088.378906	-2.24	22.85	1.00
1089.843750	-2.24	22.87	1.00
1091.308594	-2.25	22.89	1.00
1092.773438	-2.26	22.92	1.00
1094.238281	-2.26	22.95	1.00
1095.703125	-2.27	22.99	1.00
1097.167969	-2.27	23.02	1.00
1098.632813	-2.28	23.06	1.00
1100.097656	-2.28	23.10	1.00
1101.562500	-2.29	23.14	1.00
1103.027344	-2.29	23.18	1.00
1104.492188	-2.29	23.22	1.00
1105.957031	-2.29	23.26	1.00
1107.421875	-2.29	23.30	1.00
1108.886719	-2.29	23.33	1.00
1110.351563	-2.30	23.36	1.00
1111.816406	-2.30	23.38	1.00
1113.281250	-2.30	23.41	1.00
1114.746094	-2.30	23.44	1.00
